ENERGY,NELE_1,NELE_2,NELE_3,NELE_4,NELE_5,NELE_6,NELE_7,NELE_8
48.66,4.5003337890507717e-20,4.782777199743721e-19,1.0012690761542701e-20,5.762918672693195e-20,2.3709212603170254e-21,2.2155095849922494e-17,1.4903918282897954e-21,1.1898429634306918e-22
48.67,4.491562161731381e-20,4.763667217398786e-19,9.999023299112077e-21,5.74157750174142e-20,2.369122189324156e-21,5.098136207776437e-18,1.4894435601607564e-21,1.1895840098792942e-22
48.68,4.482814493893341e-20,4.7446576664842515e-19,9.98538319217266e-21,5.720385033403336e-20,2.367325587686802e-21,2.87337242650977e-18,1.4884963488675892e-21,1.1893251418396408e-22
48.69,4.474090702650792e-20,4.725747896389098e-19,9.971770370100272e-21,5.69933964849339e-20,2.3655314441555535e-21,1.996989791593045e-18,1.487550192692547e-21,1.1890663592691658e-22
48.7,4.4653907054626625e-20,4.706937261509108e-19,9.958184762491889e-21,5.678439751779651e-20,2.363739747864371e-21,1.5282569323354805e-18,1.4866050899215739e-21,1.1888076621253398e-22
48.71,4.456714420131007e-20,4.688225121202246e-19,9.944626299164852e-21,5.657683771541821e-20,2.3619504883070564e-21,1.2364284447767012e-18,1.4856610388442775e-21,1.1885490503656602e-22
48.72,4.4480617647992983e-20,4.669610839744351e-19,9.931094910156118e-21,5.637070159138638e-20,2.360163655315421e-21,1.0372639451422463e-18,1.4847180377539238e-21,1.1882905239476611e-22
48.73,4.43943265795084e-20,4.651093786285472e-19,9.917590525721336e-21,5.616597388585015e-20,2.3583792390390286e-21,8.926821656611992e-19,1.4837760849474415e-21,1.1880320828289114e-22
48.74,4.430827018407081e-20,4.63267333480649e-19,9.904113076334186e-21,5.59626395613829e-20,2.3565972299263592e-21,7.829542582183319e-19,1.4828351787253848e-21,1.187773726967011e-22
48.75,4.422244765326002e-20,4.614348864076342e-19,9.89066249268549e-21,5.57606837989346e-20,2.3548176187073327e-21,6.96836902097137e-19,1.4818953173919566e-21,1.1875154563195914e-22
48.76,4.4136858182004774e-20,4.596119757609485e-19,9.877238705682422e-21,5.556009199387207e-20,2.3530403963770066e-21,6.274531159459787e-19,1.4809564992549662e-21,1.1872572708443154e-22
48.77,4.4051500968566493e-20,4.5779854036239085e-19,9.86384164644776e-21,5.536084975210334e-20,2.351265554180423e-21,5.703602492275714e-19,1.4800187226258437e-21,1.1869991704988883e-22
48.78,4.396637521452384e-20,4.559945194999651e-19,9.850471246319075e-21,5.516294288628844e-20,2.349493083598491e-21,5.225604168613992e-19,1.4790819858196214e-21,1.186741155241038e-22
48.79,4.3881480124755797e-20,4.541998529237455e-19,9.837127436847919e-21,5.496625742320183e-20,2.3477229763348055e-21,4.819573543252129e-19,1.4781462871549198e-21,1.1864832250285286e-22
48.8,4.379681490742637e-20,4.52414480841813e-19,9.823810149799121e-21,5.477097962241272e-20,2.3459552243033604e-21,4.470411657191702e-19,1.4772116249539483e-21,1.1862253798191573e-22
48.81,4.371237877396858e-20,4.506383439162185e-19,9.810519317149905e-21,5.457699583930234e-20,2.3441898196170813e-21,4.1669670003841484e-19,1.4762779975424899e-21,1.1859676195707564e-22
48.82,4.362817093906911e-20,4.488713832589881e-19,9.797254871089244e-21,5.438419272422793e-20,2.3424267545770954e-21,3.900824637853848e-19,1.4753454032498856e-21,1.1857099442411885e-22
48.83,4.354419062065198e-20,4.471135404281722e-19,9.784016744016954e-21,5.419275703824807e-20,2.3406660216627168e-21,3.6655152920672705e-19,1.4744138404090432e-21,1.1854523537883445e-22
48.84,4.346043703986345e-20,4.453647574239232e-19,9.770804868542986e-21,5.400257574352646e-20,2.3389076135220593e-21,3.455983742547032e-19,1.4734833073564075e-21,1.1851948481701576e-22
48.85,4.337690942105684e-20,4.436249766846281e-19,9.757619177486721e-21,5.3813636000402317e-20,2.3371515229632718e-21,3.2682224898453527e-19,1.4725538024319618e-21,1.1849374273445907e-22
48.86,4.3293606991776444e-20,4.418941410830663e-19,9.744459603876117e-21,5.362592514839821e-20,2.3353977429462936e-21,3.0990136961675587e-19,1.4716253239792162e-21,1.1846800912696282e-22
48.87,4.321052898274272e-20,4.401721939226159e-19,9.731326080946978e-21,5.343943070309183e-20,2.333646266575176e-21,2.9457438187703914e-19,1.4706978703452007e-21,1.1844228399033034e-22
48.88,4.3127674627836856e-20,4.384590789334856e-19,9.718218542142205e-21,5.325414035305365e-20,2.331897087090816e-21,2.8062681177770677e-19,1.4697714398804492e-21,1.1841656732036696e-22
48.89,4.304504316408596e-20,4.367547402690022e-19,9.705136921111075e-21,5.307004195684715e-20,2.330150197864219e-21,2.6788100546782366e-19,1.468846030939005e-21,1.1839085911288239e-22
48.9,4.29626338316475e-20,4.350591225019128e-19,9.692081151708445e-21,5.2887123540090575e-20,2.3284055923900824e-21,2.5618855307041297e-19,1.4679216418783867e-21,1.1836515936368827e-22
48.91,4.288044587379492e-20,4.333721706207445e-19,9.679051167994027e-21,5.270537329258088e-20,2.3266632642808396e-21,2.454245092378707e-19,1.466998271059607e-21,1.183394680686006e-22
48.92,4.279847853690218e-20,4.3169373002618955e-19,9.666046904231592e-21,5.252477956547434e-20,2.324923207261033e-21,2.3548293221138556e-19,1.4660759168471433e-21,1.1831378522343768e-22
48.93,4.271673107042944e-20,4.300239465423074e-19,9.653068294888389e-21,5.234533086852729e-20,2.3231854151620087e-21,2.262734033067023e-19,1.4651545776089373e-21,1.182881108240222e-22
48.94,4.263520272690823e-20,4.283626663686117e-19,9.640115274634217e-21,5.216701586739099e-20,2.321449881916955e-21,2.177181843481195e-19,1.4642342517163843e-21,1.182624448661789e-22
48.95,4.255389276192643e-20,4.26709836120947e-19,9.627187778340768e-21,5.198982338096252e-20,2.3197166015561872e-21,2.097504366086519e-19,1.4633149375443213e-21,1.1823678734573624e-22
48.96,4.247280043411415e-20,4.2506530282719133e-19,9.614285741080974e-21,5.181374237878943e-20,2.317985568202775e-21,2.0231187179207881e-19,1.4623966334710252e-21,1.1821113825852634e-22
48.97,4.239192500512936e-20,4.2342921388273725e-19,9.601409098128143e-21,5.1638761978526054e-20,2.3162567760683214e-21,1.9535173820748612e-19,1.4614793378781957e-21,1.1818549760038372e-22
48.98,4.2311265739642656e-20,4.218014170864917e-19,9.58845781996546e-21,5.146487144344132e-20,2.3145302194490916e-21,1.888255695847566e-19,1.460563049150953e-21,1.1815986536714645e-22
48.99,4.2230821905323965e-20,4.201818606260432e-19,9.575631844662432e-21,5.1292060179977037e-20,2.312805892722274e-21,1.826942413138863e-19,1.459647765677819e-21,1.1813424155465599e-22
49.0,4.215059277282765e-20,4.1857049307349136e-19,9.562831070619999e-21,5.112031773535426e-20,2.311083790342495e-21,1.7692319177351444e-19,1.4587334858507245e-21,1.1810862615875687e-22
49.01,4.207057761577859e-20,4.169672633821311e-19,9.550055433906077e-21,5.0949633795227654e-20,2.3093639068385113e-21,1.7148177601148974e-19,1.4578202080649838e-21,1.1808301917529695e-22
49.02,4.1990775710757947e-20,4.1537212088318406e-19,9.537304870785467e-21,5.0779998181386276e-20,2.307646236810101e-21,1.6634272625501184e-19,1.4569079307192946e-21,1.1805742060012656e-22
49.03,4.191118633728936e-20,4.137850152825627e-19,9.524579317719107e-21,5.061140084950061e-20,2.3059307749250954e-21,1.6148169920198036e-19,1.4559966522157283e-21,1.180318304291006e-22
49.04,4.183180877782467e-20,4.122058966576496e-19,9.511878711363345e-21,5.044383188691289e-20,2.3041188968322346e-21,1.5687689423266242e-19,1.4550863709597196e-21,1.1800624865807572e-22
49.05,4.175264231773034e-20,4.1063471545412547e-19,9.499202988569284e-21,5.027728151047148e-20,2.3024094788004824e-21,1.5250872990965723e-19,1.4541770853600567e-21,1.1798067528291302e-22
49.06,4.167368624527362e-20,4.0907142248281937e-19,9.486552086382036e-21,5.011174006440817e-20,2.300702214116127e-21,1.4835956864162043e-19,1.4532687938288762e-21,1.1795511029947547e-22
49.07,4.1594939851608834e-20,4.07515968916597e-19,9.473925942040068e-21,4.994719801825662e-20,2.2989970989084455e-21,1.4441348134739411e-19,1.4523614947816512e-21,1.1792955370363036e-22
49.08,4.151640243076338e-20,4.05968306287263e-19,9.461324492974452e-21,4.978364596481051e-20,2.2972941293158266e-21,1.4065604550107989e-19,1.4514551866371873e-21,1.179040054912474e-22
49.09,4.1438073279624796e-20,4.044283864825129e-19,9.44874767680821e-21,4.962107461812289e-20,2.295593301485754e-21,1.3707417116166588e-19,1.4505498678176028e-21,1.1787846565820012e-22
49.1,4.13599516979268e-20,4.0289616174290487e-19,9.436195431355651e-21,4.945947481154345e-20,2.2938946115747842e-21,1.3365595056520264e-19,1.4496455367483371e-21,1.178529342003648e-22
49.11,4.1282036988235947e-20,4.013715846588572e-19,9.4236676946216e-21,4.9298837495793356e-20,2.2921980557485124e-21,1.3039052763856078e-19,1.4487421918581212e-21,1.178274111136207e-22
49.12,4.12043284559384e-20,3.9985460816768596e-19,9.411164404800788e-21,4.9139153737078054e-20,2.2905036301815366e-21,1.2726798442286217e-19,1.44783983157899e-21,1.1780189639385067e-22
49.13,4.112682540922651e-20,3.9834518555065582e-19,9.398685500277143e-21,4.8980414715235316e-20,2.2888113310574554e-21,1.2427924190408763e-19,1.4469384543462606e-21,1.1777639003694028e-22
49.14,4.104952715908566e-20,3.9684327043007924e-19,9.386230919623156e-21,4.8822611721919905e-20,2.287121154568827e-21,1.2141597316290393e-19,1.4460380585985264e-21,1.177508920387788e-22
49.15,4.097243301928131e-20,3.953488167664234e-19,9.373800601599092e-21,4.866573615882135e-20,2.285433096917138e-21,1.186705270944669e-19,1.4450386437601828e-21,1.1772540239525852e-22
49.16,4.0895542306345505e-20,3.938617788554577e-19,9.361394485152441e-21,4.850977953591693e-20,2.283747154312789e-21,1.160358612273121e-19,1.4441402259048931e-21,1.1769992110227403e-22
49.17,4.081885433956422e-20,3.9238211132542303e-19,9.349012509417208e-21,4.835473346975696e-20,2.2820633229750625e-21,1.1350548239967396e-19,1.443242784862858e-21,1.176744481557243e-22
49.18,4.074236844096445e-20,3.9090976913423623e-19,9.336654613713214e-21,4.820058968178326e-20,2.2803815991320938e-21,1.1107339424162747e-19,1.4423463190857041e-21,1.1764898355151086e-22
49.19,4.0666083935301174e-20,3.89444707566708e-19,9.324320737545445e-21,4.804733999667837e-20,2.2787019790208512e-21,1.0873405056918134e-19,1.4414508270282863e-21,1.1762352728553795e-22
49.2,4.0590000150044364e-20,3.87986882231796e-19,9.312010820603419e-21,4.7894976340746017e-20,2.27702445888711e-21,1.0648231392822912e-19,1.4405563071486873e-21,1.1759807935371393e-22
49.21,4.0514116415367134e-20,3.8653624905989057e-19,9.299724802760488e-21,4.774349074032311e-20,2.275349034985425e-21,1.0431341863647755e-19,1.4396627579082085e-21,1.1757263975194947e-22
49.22,4.043843206413191e-20,3.850927643001071e-19,9.287462624073258e-21,4.7592875320219536e-20,2.273675703579095e-21,1.0222293776407071e-19,1.4387701777713625e-21,1.175472084761583e-22
49.23,4.036294643187858e-20,3.83656384517624e-19,9.275224224780808e-21,4.744312230218792e-20,2.2720044609401626e-21,1.0020675357177743e-19,1.437878565205856e-21,1.1752178552225817e-22
49.24,4.028765885681188e-20,3.8222706659103593e-19,9.263009545304135e-21,4.7294224003422014e-20,2.2703353033493594e-21,9.826103099158719e-20,1.4369879186825998e-21,1.1749637088616896e-22
49.25,4.0212568679788936e-20,3.808047677097363e-19,9.250818526245493e-21,4.7146172835082936e-20,2.2686682270961035e-21,9.638219379056971e-20,1.4360982366756797e-21,1.1747096456381422e-22
49.26,4.0137675244306697e-20,3.7938944537131674e-19,9.23865110838772e-21,4.6998961300851333e-20,2.2670032284784577e-21,9.456690310651557e-20,1.435209517662364e-21,1.1744556655112047e-22
49.27,4.006297789648959e-20,3.779810573790025e-19,9.226507232693604e-21,4.685258199550803e-20,2.2653403038031146e-21,9.281203808451969e-20,1.4343217601230877e-21,1.1742017684401697e-22
49.28,3.9988475985077677e-20,3.7657956183910683e-19,9.214386840305293e-21,4.670702760353921e-20,2.263679449385371e-21,9.111457841356007e-20,1.4334349625414428e-21,1.1739479543843713e-22
49.29,3.9914168861414165e-20,3.7518491715850663e-19,9.202289872543552e-21,4.656229089776802e-20,2.2620206615491006e-21,8.947198838614565e-20,1.4325491234041803e-21,1.1736942233031628e-22
49.3,3.984005587943302e-20,3.7379708204214607e-19,9.190216270907225e-21,4.641836473801055e-20,2.260363936626719e-21,8.788160262720789e-20,1.4316642412011903e-21,1.1734405751559322e-22
49.31,3.976613639564745e-20,3.7241601549056166e-19,9.178165977072559e-21,4.6275242069756345e-20,2.258709270959187e-21,8.63410130315034e-20,1.430780314425494e-21,1.1731870099021016e-22
49.32,3.9692409769137676e-20,3.7104167679743676e-19,9.166138932892574e-21,4.6132915922874e-20,2.2570566608959473e-21,8.484795689686663e-20,1.4298973415732516e-21,1.1729335275011208e-22
49.33,3.9618875361538846e-20,3.6967402554716525e-19,9.154135080396454e-21,4.599137941033769e-20,2.2554061027949366e-21,8.340030611989578e-20,1.4290153211437323e-21,1.1726801279124714e-22
49.34,3.954553253702929e-20,3.683130216124523e-19,9.142154361788888e-21,4.585062572697894e-20,2.253757593022535e-21,8.199605734081098e-20,1.4281342516393252e-21,1.1724268110956657e-22
49.35,3.94723806623189e-20,3.6695862515193597e-19,9.130196719449498e-21,4.571064814825999e-20,2.252111127953558e-21,8.063332294158789e-20,1.427254131565515e-21,1.1721735770102486e-22
49.36,3.939941910663695e-20,3.656107966078175e-19,9.118262095932168e-21,4.5571440029068745e-20,2.25046670397122e-21,7.931032281240259e-20,1.4263749594308884e-21,1.1719204256157912e-22
49.37,3.932664724172091e-20,3.642694967035324e-19,9.106350433964487e-21,4.5432994802536046e-20,2.248824317467115e-21,7.802537681097966e-20,1.4254967337471161e-21,1.171667356871899e-22
49.38,3.9254064441804193e-20,3.6293468644142953e-19,9.094461676447035e-21,4.529530597887304e-20,2.2471839648411973e-21,7.677689784772657e-20,1.4246194530289477e-21,1.1714143707382068e-22
49.39,3.918167008360564e-20,3.616063271004837e-19,9.082595766452876e-21,4.515836714423082e-20,2.2455456425017524e-21,7.556338553692553e-20,1.4237431157942127e-21,1.1711614671743794e-22
49.4,3.9109463546316694e-20,3.602843802340164e-19,9.070752647226912e-21,4.5022171959577844e-20,2.243909346865368e-21,7.438342036061629e-20,1.4228677205637926e-21,1.1709086461401162e-22
49.41,3.9037444211591034e-20,3.58968807667445e-19,9.05893226218524e-21,4.4886714159599687e-20,2.2422750743569215e-21,7.323565829754786e-20,1.4219932658616263e-21,1.1706559075951417e-22
49.42,3.89656114635326e-20,3.57659571496059e-19,9.047134554914578e-21,4.4751987551616156e-20,2.2406428214095456e-21,7.211882587450043e-20,1.4211197502147106e-21,1.1704032514992133e-22
49.43,3.8893964688684696e-20,3.563566340828045e-19,9.03535946917168e-21,4.461798601451944e-20,2.239012584464611e-21,7.103171560174831e-20,1.4202471721530752e-21,1.1701506778121209e-22
49.44,3.882250327601829e-20,3.550599580560974e-19,9.023606948882698e-21,4.448470349772834e-20,2.2373843599717037e-21,6.99731817583125e-20,1.4193755302097872e-21,1.1698981864936808e-22
49.45,3.8751226616921166e-20,3.537695063076524e-19,9.011876938142607e-21,4.4352134020162916e-20,2.2357581443885836e-21,6.894213649612812e-20,1.4185048229209281e-21,1.1696457775037405e-22
49.46,3.8680134105186634e-20,3.5248524199034185e-19,9.000169381214608e-21,4.422027166923663e-20,2.234133934181202e-21,6.793754623533171e-20,1.417635048825606e-21,1.16939345080218e-22
49.47,3.8609225137002383e-20,3.512071285160587e-19,8.988484222529522e-21,4.4089110599864504e-20,2.2325117258236275e-21,6.695842832558844e-20,1.4167662064659396e-21,1.1691412063489104e-22
49.48,3.8538499110939625e-20,3.4993512955361267e-19,8.976821406685232e-21,4.39586450334904e-20,2.2308915157980587e-21,6.600384795084478e-20,1.415898294387038e-21,1.168889044103869e-22
49.49,3.846795542794204e-20,3.4866920902663807e-19,8.965180878446018e-21,4.3828869257129584e-20,2.2292733005947843e-21,6.507291525704726e-20,1.415031311137014e-21,1.1686369640270269e-22
49.5,3.839759349131496e-20,3.4740933111153116e-19,8.9535625827421e-21,4.3699777622429205e-20,2.2276570767121656e-21,6.416478268430768e-20,1.4141652552669646e-21,1.1683849660783863e-22
49.51,3.832741270671421e-20,3.461554602353879e-19,8.941966464668944e-21,4.357136454474326e-20,2.226042840656618e-21,6.3278642486738e-20,1.4133001253309655e-21,1.1681330502179729e-22
49.52,3.8257412482135775e-20,3.44907561073982e-19,8.93039246948668e-21,4.344362450222475e-20,2.2244305889425757e-21,6.241372442474127e-20,1.4124359198860585e-21,1.167881216405849e-22
49.53,3.8187592227904704e-20,3.436655985497485e-19,8.918840542619609e-21,4.3316552034932986e-20,2.2228203180924756e-21,6.156929361591855e-20,1.4115726374922592e-21,1.1676294646021047e-22
49.54,3.811795135666466e-20,3.4242953782978696e-19,8.907310629655585e-21,4.3190141743955385e-20,2.22121202463674e-21,6.074464853202381e-20,1.4107102767125249e-21,1.167377794766865e-22
49.55,3.804848928336699e-20,3.4119934432388836e-19,8.89580267634539e-21,4.3064388290545396e-20,2.2196057051137373e-21,5.993911913051712e-20,1.4098488361127743e-21,1.1671262068602745e-22
49.56,3.7979205425260547e-20,3.3997498368257506e-19,8.884316628602225e-21,4.293928639527371e-20,2.2180013560697843e-21,5.915206511027967e-20,1.4089883142618567e-21,1.1668747008425156e-22
49.57,3.791009920188093e-20,3.387564217951647e-19,8.872852432501152e-21,4.281483083719549e-20,2.216398974059093e-21,5.838287428197934e-20,1.4081287097315628e-21,1.1666232766738019e-22
49.58,3.784117003504012e-20,3.3754362478784088e-19,8.861410034278452e-21,4.2691016453029375e-20,2.2147985556437776e-21,5.763096104437404e-20,1.4072700210966065e-21,1.166371934314372e-22
49.59,3.777241734881583e-20,3.3633655902175344e-19,8.849989380331103e-21,4.256783813635231e-20,2.2132000973938087e-21,5.689576495862665e-20,1.4064122469346154e-21,1.1661206737244938e-22
49.6,3.770374058258954e-20,3.3513519109113256e-19,8.838590417216258e-21,4.244529083680734e-20,2.2116035958870173e-21,5.617674941333961e-20,1.4055553858261338e-21,1.165869494864475e-22
49.61,3.7635339155829074e-20,3.339394878214143e-19,8.827213091650653e-21,4.232336955932332e-20,2.210009047709024e-21,5.547340037364765e-20,1.4046994363546108e-21,1.1656183976946385e-22
49.62,3.756711249540888e-20,3.3274941626738846e-19,8.815857350509956e-21,4.220206936334981e-20,2.208416449453283e-21,5.478522520826799e-20,1.4038443971063815e-21,1.1653673821753484e-22
49.63,3.7499060034367483e-20,3.3156494371136453e-19,8.804523140828377e-21,4.208138536210262e-20,2.2067258130959252e-21,5.4111751588886175e-20,1.4029902666706833e-21,1.165116448266994e-22
49.64,3.743118120795832e-20,3.3038603766135417e-19,8.793210409798024e-21,4.196121273065024e-20,2.2051371486460104e-21,5.3452526456738787e-20,1.4021370436396266e-21,1.1648655959299937e-22
49.65,3.736347545363941e-20,3.2921266584926103e-19,8.781919104768327e-21,4.184174671151034e-20,2.2035504239126782e-21,5.2807115051643487e-20,1.4012847266081972e-21,1.1646148251247976e-22
49.66,3.7295942211063286e-20,3.280447962291018e-19,8.770649173245547e-21,4.172288254197469e-20,2.2019656355203798e-21,5.2175099999127815e-20,1.400433314174248e-21,1.1643641358118838e-22
49.67,3.7228580922067095e-20,3.26882396975231e-19,8.759400562892202e-21,4.160461554303714e-20,2.2003827801012505e-21,5.155608045163894e-20,1.3995828049384946e-21,1.164113527951761e-22
49.68,3.716139103066294e-20,3.257254364805917e-19,8.748173221526539e-21,4.148694108587348e-20,2.1988018542950967e-21,5.0949671280131353e-20,1.3987331975044976e-21,1.16386300150497e-22
49.69,3.7094371983027323e-20,3.2457388335497033e-19,8.73696709712195e-21,4.13698545911591e-20,2.1972228547493637e-21,5.0355502312620245e-20,1.3978844904786735e-21,1.1636125564320766e-22
49.7,3.7027523227492004e-20,3.2342770642328053e-19,8.72578213780645e-21,4.12533515283979e-20,2.195645778119132e-21,4.9773217616548875e-20,1.3970366824702663e-21,1.1633621926936802e-22
49.71,3.69608442145341e-20,3.2228687472385276e-19,8.714618291862192e-21,4.1137427415262674e-20,2.194070621067072e-21,4.9202474822056853e-20,1.3961897720913587e-21,1.163111910250402e-22
49.72,3.689433439676586e-20,3.2115135750674415e-19,8.70347550772486e-21,4.102207781694538e-20,2.1924973802634367e-21,4.8642944483454293e-20,1.3953437579568496e-21,1.1628617090629062e-22
49.73,3.6827993228925495e-20,3.2002112423205943e-19,8.692353733983145e-21,4.090729834551855e-20,2.190926052386045e-21,4.80943094764111e-20,1.3944986386844624e-21,1.162611589091871e-22
49.74,3.6761820167867506e-20,3.1889614456829194e-19,8.681252919378272e-21,4.079308465930643e-20,2.1893566341202487e-21,4.755626442855259e-20,1.393654412894721e-21,1.162361550298016e-22
49.75,3.669581467255298e-20,3.1777638839067995e-19,8.670173012803386e-21,4.0679432462267306e-20,2.187789122158916e-21,4.7028515181321636e-20,1.3928110792109637e-21,1.1621115926420879e-22
49.76,3.6629976204040005e-20,3.1666182577956775e-19,8.658913990890328e-21,4.05663375033841e-20,2.186223513202406e-21,4.651077828111919e-20,1.3919686362593106e-21,1.161861716084855e-22
49.77,3.656430422547439e-20,3.1555242701879394e-19,8.647875909709593e-21,4.045379557606615e-20,2.18465980395856e-21,4.600278049789032e-20,1.391127082668677e-21,1.161611920587124e-22
49.78,3.6498798202080095e-20,3.1444816259408924e-19,8.636858583955321e-21,4.034180251756015e-20,2.183097991142669e-21,4.550425836943545e-20,1.390286417070762e-21,1.1613622061097255e-22
49.79,3.643345760114987e-20,3.1334900319148645e-19,8.62586196312357e-21,4.0230354208369935e-20,2.181538071477449e-21,4.5014957769863417e-20,1.3894466381000298e-21,1.161112572613524e-22
49.8,3.636828189203603e-20,3.122549196957463e-19,8.614885996859691e-21,4.011944657168628e-20,2.1799800416930442e-21,4.4534633500704784e-20,1.3886077443937197e-21,1.1608630200594097e-22
49.81,3.630327054614091e-20,3.111658831887982e-19,8.603930634957885e-21,4.000907557282492e-20,2.1784238985269623e-21,4.4063048903310224e-20,1.3877697345918318e-21,1.160613548408298e-22
49.82,3.623842303690803e-20,3.1008186494819667e-19,8.592995827360682e-21,3.989923721867457e-20,2.1768696387241058e-21,4.359997549125583e-20,1.3869326073371097e-21,1.160364157621144e-22
49.83,3.617373883981265e-20,3.0900283644558483e-19,8.58208152415836e-21,3.9789927557152245e-20,2.1753172590367125e-21,4.314519260155279e-20,1.3860963612750569e-21,1.1591148914934843e-22
49.84,3.6109217432352533e-20,3.0792876934517853e-19,8.571187675588508e-21,3.9681142676668035e-20,2.1737667562243436e-21,4.269848706355973e-20,1.3852609950539017e-21,1.1588659172437024e-22
49.85,3.604485829403906e-20,3.068596355022621e-19,8.560314232035502e-21,3.957287870559888e-20,2.1722181270538795e-21,4.2259652884551635e-20,1.3844265073246183e-21,1.1586170236554612e-22
49.86,3.59806609063882e-20,3.057954069616942e-19,8.549461144029972e-21,3.946513181176834e-20,2.1706713682994836e-21,4.1828490950974816e-20,1.3835928967408975e-21,1.158368210689861e-22
49.87,3.5916624752911376e-20,3.047360559564319e-19,8.538628362248324e-21,3.935789820193716e-20,2.1691264767425773e-21,4.140480874449068e-20,1.382760161959153e-21,1.1581194783080264e-22
49.88,3.5852749319106364e-20,3.036815549060613e-19,8.527815837512175e-21,3.9251174121300064e-20,2.167583449171838e-21,4.098842007195198e-20,1.3819283016385092e-21,1.1578708264711143e-22
49.89,3.578903409244891e-20,3.0263187641535303e-19,8.517023520787986e-21,3.914495585299084e-20,2.166042282383164e-21,4.0579144808529364e-20,1.3810973144407966e-21,1.1576222551403123e-22
49.9,3.572547856238328e-20,3.0158699327281456e-19,8.50625136318642e-21,3.903923971759523e-20,2.164502973179656e-21,4.01768086532391e-20,1.380267199030544e-21,1.1573737642768337e-22
49.91,3.566208222031389e-20,3.005468784492683e-19,8.495499315961895e-21,3.8934022072670924e-20,2.1629655183716053e-21,3.9781242896185423e-20,1.3794379540749725e-21,1.157125353841921e-22
49.92,3.559884455959613e-20,2.995115050964332e-19,8.484767330512121e-21,3.8829299312275296e-20,2.161429914776466e-21,3.9392284196866446e-20,1.378609578243981e-21,1.1568770237968474e-22
49.93,3.553576507552799e-20,2.9848084654553123e-19,8.474055358377582e-21,3.872506786650089e-20,2.1598961592188346e-21,3.90097743729344e-20,1.3777820702101595e-21,1.156628774102912e-22
49.94,3.547284326534127e-20,2.9745487630588747e-19,8.463363351241035e-21,3.862132420101646e-20,2.1583642485304386e-21,3.86335601988374e-20,1.3769554286487589e-21,1.1563806047214424e-22
49.95,3.541007862819272e-20,2.9643356806356017e-19,8.452691260927027e-21,3.851806481661673e-20,2.156834179550105e-21,3.826349321381463e-20,1.3761296522376983e-21,1.1561325156138003e-22
49.96,3.5347470665155885e-20,2.9541689567997566e-19,8.44203903940144e-21,3.841528624877814e-20,2.1553059491237443e-21,3.7899429538735016e-20,1.375304739657556e-21,1.1558845067413706e-22
49.97,3.5285018879212086e-20,2.944048331905704e-19,8.431406638770938e-21,3.8312985067221466e-20,2.1537795541043358e-21,3.7541229701311415e-20,1.3744806895915644e-21,1.15563657806557e-22
49.98,3.5222722775242306e-20,2.9339735480345584e-19,8.420794011282497e-21,3.821115787548106e-20,2.152254991351906e-21,3.7188758469246686e-20,1.3736575007255933e-21,1.1553887295478393e-22
49.99,3.516058186001828e-20,2.9239443489808256e-19,8.410201109323017e-21,3.810980131048095e-20,2.1507322577335013e-21,3.684188469089538e-20,1.3728351717481559e-21,1.1551409611496538e-22
50.0,3.509859564219476e-20,2.913960480239305e-19,8.399627885418753e-21,3.800891204211672e-20,2.149211350123182e-21,3.6500481143048566e-20,1.3720137013503986e-21,1.1548932728325164e-22
50.01,3.503676363230021e-20,2.904021688991937e-19,8.389074292234808e-21,3.790848677284448e-20,2.147692265401993e-21,3.616442438547118e-20,1.371193088226086e-21,1.1546456645579515e-22
50.02,3.497508534272941e-20,2.894127724094941e-19,8.378540282574734e-21,3.7808522237275e-20,2.146175000457942e-21,3.583359462185039e-20,1.3703733310716116e-21,1.1543981362875196e-22
50.03,3.4913560287734494e-20,2.88427833606591e-19,8.36802580938007e-21,3.770901520177517e-20,2.1446595521859917e-21,3.5507875566824023e-20,1.3695544285859688e-21,1.1541506879828108e-22
50.04,3.4852187983417063e-20,2.8744732770711417e-19,8.357530825729769e-21,3.7609962464074037e-20,2.1431459174880245e-21,3.518715431877894e-20,1.3687363794707687e-21,1.1539033196054328e-22
50.05,3.4790967947719736e-20,2.8647123009129677e-19,8.347055284839784e-21,3.7511360852876e-20,2.1416340932728425e-21,3.487132123813727e-20,1.3679191824302119e-21,1.1536560311170347e-22
50.06,3.472989970041804e-20,2.854995163017319e-19,8.336599140062635e-21,3.741320722747866e-20,2.1401240764561294e-21,3.4560269830847515e-20,1.3671028361710991e-21,1.153408822479286e-22
50.07,3.46689827631126e-20,2.845321620421272e-19,8.326162344886914e-21,3.731549847739779e-20,2.138615863960447e-21,3.42538966368305e-20,1.3662873394028123e-21,1.1531616936538884e-22
50.08,3.460821665922052e-20,2.835691431760797e-19,8.315744852936783e-21,3.7218231521995673e-20,2.1371094527152092e-21,3.395210112312966e-20,1.3654726908373144e-21,1.1529146446025666e-22
50.09,3.4547600913967726e-20,2.8261043572585505e-19,8.305346617971551e-21,3.7121403310117065e-20,2.1356048396566526e-21,3.3654785581540034e-20,1.3646588891891436e-21,1.1526676752870766e-22
50.1,3.448713505438088e-20,2.816560158711842e-19,8.29496759388522e-21,3.702501081972944e-20,2.1341020217278394e-21,3.336185503049924e-20,1.3638459331753996e-21,1.1524207856692122e-22
